Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22290","Dairy products n.e.c.","2013","2013","t","5","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22290","Dairy products n.e.c.","2014","2014","t","8.83","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22290","Dairy products n.e.c.","2015","2015","t","41.61","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22290","Dairy products n.e.c.","2016","2016","t","32.73","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22290","Dairy products n.e.c.","2017","2017","t","263.7","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22290","Dairy products n.e.c.","2018","2018","t","785.42","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22290","Dairy products n.e.c.","2019","2019","t","444.67","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22290","Dairy products n.e.c.","2020","2020","t","588.58","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22290","Dairy products n.e.c.","2021","2021","t","1271.17","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","22290","Dairy products n.e.c.","2022","2022","t","1315.03","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1964","1964","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1965","1965","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1966","1966","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1967","1967","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1968","1968","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1969","1969","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1970","1970","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1971","1971","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1972","1972","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1973","1973","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1974","1974","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1975","1975","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1976","1976","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1977","1977","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1978","1978","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1979","1979","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1980","1980","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1981","1981","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1982","1982","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1983","1983","t","140","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1984","1984","t","66","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1985","1985","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1986","1986","t","1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1987","1987","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1988","1988","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1989","1989","t","14","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1990","1990","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1991","1991","t","15","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1992","1992","t","11","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1993","1993","t","3","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1994","1994","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1995","1995","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1996","1996","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1997","1997","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1998","1998","t","0","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","1999","1999","t","0","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2000","2000","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2001","2001","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2002","2002","t","0","I","Imputed value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2003","2003","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2004","2004","t","1","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2005","2005","t","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2006","2006","t","0","E","Estimated value",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2007","2007","t","3","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2008","2008","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2009","2009","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2010","2010","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2011","2011","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2012","2012","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2013","2013","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2014","2014","t","0.01","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2015","2015","t","0.02","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2016","2016","t","0.23","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2017","2017","t","0.2","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2018","2018","t","4.44","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2019","2019","t","29.84","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2020","2020","t","31.4","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2021","2021","t","12.34","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","01314","Dates","2022","2022","t","1.26","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","23311","Dog or cat food, put up for retail sale","1961","1961","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","23311","Dog or cat food, put up for retail sale","1962","1962","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","23311","Dog or cat food, put up for retail sale","1963","1963","t","0","A","Official figure",""
"TCL","Crops and livestock products","076","Brazil","5910","Export Quantity","23311","Dog or cat food, put up for retail sale","1964","1964","t","0","A","Official figure",""
