ensembl_gene_id,occipital neocortex,primary motor-sensory cortex (samples),amygdaloid complex,medial ganglionic eminence,posterior (caudal) superior temporal cortex (area 22c),upper (rostral) rhombic lip,caudal ganglionic eminence,dorsal thalamus,anterior (rostral) cingulate (medial prefrontal) cortex,dorsolateral prefrontal cortex,orbital frontal cortex,lateral ganglionic eminence,"inferolateral temporal cortex (area TEv, area 20)",hippocampus (hippocampal formation),ventrolateral prefrontal cortex,parietal neocortex,geneID
ENSG00000143153,15.195997,21.186055,29.091642,15.896795,26.811546,61.480459,22.282478,28.745795,21.881231,22.978382,27.333619,22.063504,34.095915,12.914785,24.598032,17.71138,ENSG00000143153
ENSG00000143155,31.207175,24.432269,28.72926,29.75376,29.713617,20.270653,25.616378,27.043124,28.004662,33.580576,30.297347,26.293334,34.305695,25.90769,32.793172,26.018535,ENSG00000143155
ENSG00000143156,6.502615,5.696942,5.956378,6.953724,5.898196,6.419072,6.756701,7.466848,7.90829,7.641273,7.720837,6.605351,6.67201,7.827425,6.43706,5.811568,ENSG00000143156
ENSG00000143157,16.298243,17.334267,15.929105,17.160499,16.878902,14.133817,17.158804,12.643923,14.348752,12.015466,10.84108,17.269835,17.194675,14.467625,14.515643,16.40312,ENSG00000143157
ENSG00000143158,27.110413,17.958222,20.070484,20.07715,21.460447,21.227172,20.814461,17.37577,30.523543,32.897477,35.278938,18.378052,20.686779,20.008038,29.259636,19.863592,ENSG00000143158
ENSG00000143162,12.109553,7.848392,10.414534,8.977272,13.117523,15.453219,7.812738,20.050395,11.096072,12.664359,19.798786,8.952442,13.858115,15.198785,10.135581,9.066129,ENSG00000143162
ENSG00000143164,9.18072,9.24546,9.038588,6.835742,9.492064,8.39578,7.651427,7.293169,10.941778,10.281148,11.339226,8.104587,8.810351,7.248348,10.995329,9.232875,ENSG00000143164
ENSG00000143167,0.011995,0.0,0.07315,0.033469,0.025109,0.084004,0.011781,0.054278,0.0,0.016288,0.062245,0.0,0.022755,0.189702,0.0,0.012316,ENSG00000143167
ENSG00000143171,0.014201,0.285599,47.175605,6.406865,4.296145,1.231069,4.361749,0.048197,1.678961,0.057332,0.710815,19.408097,7.030788,0.178062,1.150652,0.029163,ENSG00000143171
ENSG00000143178,0.246442,0.220046,0.168462,0.284132,0.240893,0.148162,0.222896,0.16713,0.173097,0.110465,0.160642,0.194137,0.112006,0.291251,0.153219,0.217937,ENSG00000143178
ENSG00000143179,14.754455,12.389301,11.314961,10.862468,11.129285,8.679876,11.631167,9.399959,12.23882,10.780795,8.430729,11.629997,10.419861,11.003949,10.393247,11.663496,ENSG00000143179
ENSG00000143183,31.59508,19.359826,23.003149,23.579919,21.715858,19.136422,24.571555,26.50484,30.045931,35.242464,38.809275,20.455966,25.321442,29.615411,31.498544,22.633649,ENSG00000143183
ENSG00000143184,0.0,0.0,0.192988,0.024527,0.027602,0.0,0.0259,0.0,0.0,0.0,0.0,0.0,0.050028,0.027805,0.0,0.0,ENSG00000143184
ENSG00000143185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000143185
ENSG00000143190,2.714514,4.22763,3.208326,4.94561,3.026242,4.413038,5.773855,10.539804,2.461675,1.999262,1.752026,5.202698,3.675298,4.262116,2.450102,3.270545,ENSG00000143190
ENSG00000143194,0.034997,0.058863,0.293182,0.336905,0.122382,0.548009,0.240457,0.268508,0.322493,0.190747,0.106286,0.15484,0.416323,0.365984,0.093608,0.084121,ENSG00000143194
ENSG00000143195,1.142838,1.412367,6.19041,11.276816,1.563603,5.724229,10.972503,3.331421,5.359002,1.278759,3.994251,6.429751,4.740863,6.27631,2.048233,0.930691,ENSG00000143195
ENSG00000143196,0.080732,0.020461,0.048903,0.0,0.042251,0.0,0.0,0.022833,0.050639,0.027408,0.130923,0.044547,0.019145,0.063842,0.209278,0.061332,ENSG00000143196
ENSG00000143198,8.675969,7.00471,11.782485,9.384668,9.929595,7.848181,9.522863,10.285233,7.315643,10.704498,11.549228,8.267466,12.429322,8.198709,9.061768,8.394794,ENSG00000143198
ENSG00000143199,0.011921,0.008329,0.0,0.0,0.012478,0.006989,0.011709,0.003372,0.0,0.0,0.007733,0.026223,0.008252,0.0,0.0,0.025722,ENSG00000143199
ENSG00000143207,17.05127,13.684072,16.221151,13.625097,13.627696,12.774911,13.719851,11.727645,15.742655,18.041051,14.184219,12.649692,14.980124,13.772262,15.4482,13.22019,ENSG00000143207
ENSG00000143217,0.010269,0.010411,0.0,0.009552,0.032247,0.0,0.0,0.011618,0.0,0.0,0.106224,0.011333,0.009741,0.021656,0.0,0.005985,ENSG00000143217
ENSG00000143222,33.559479,25.611299,33.479961,30.977821,26.974608,21.804081,27.279156,23.713895,35.476054,43.242535,42.835394,24.020068,27.660092,36.005632,31.525955,27.646264,ENSG00000143222
ENSG00000143224,3.468022,2.88983,3.470724,2.884487,2.859906,4.705671,3.123137,3.934998,4.081943,4.125899,4.121389,2.928499,3.313034,3.703013,3.188046,3.134513,ENSG00000143224
ENSG00000143226,0.139514,0.128686,0.187385,0.111587,0.16781,0.203262,0.078467,0.007574,0.142218,0.144979,0.337938,0.029555,0.101443,0.192033,0.069189,0.068654,ENSG00000143226
ENSG00000143228,21.423875,16.264869,7.900186,20.352315,9.51,2.545004,19.388288,11.220636,20.111794,25.386863,14.654977,16.976623,8.378554,15.179927,19.002423,15.85935,ENSG00000143228
ENSG00000143248,4.359346,4.730827,4.928494,5.635683,5.913207,1.956866,5.325128,2.993472,3.949327,6.587438,7.481286,3.876207,5.249821,5.17714,7.165447,4.886084,ENSG00000143248
ENSG00000143252,13.046204,9.551339,10.67775,11.215006,8.655761,6.812137,9.637348,11.986199,14.436364,17.374284,13.251265,8.869328,9.13375,14.544379,10.312936,10.59639,ENSG00000143252
ENSG00000143256,104.793705,101.188868,154.33578,118.81191,113.123633,138.989511,120.227602,156.338133,117.111555,135.677233,138.434006,117.168101,110.755792,94.767933,141.993526,105.543825,ENSG00000143256
ENSG00000143257,2.376317,2.289311,3.755802,2.576279,3.08579,3.586634,2.101087,2.487165,2.415794,3.041534,2.76692,2.386995,3.183098,1.739549,2.503232,2.256363,ENSG00000143257
ENSG00000143258,7.58878,8.791727,7.852167,9.04966,8.370478,8.585443,8.639524,5.587663,7.019816,6.44056,6.812195,9.514043,8.372364,7.209635,6.803557,8.143971,ENSG00000143258
ENSG00000143278,0.0,0.014669,0.017649,0.013274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03751,0.0,ENSG00000143278
ENSG00000143294,18.313492,21.990211,24.19439,21.519617,24.564044,32.148246,23.838471,22.183027,22.224983,17.738607,20.071588,23.788739,21.669946,19.273903,21.714557,21.191611,ENSG00000143294
ENSG00000143297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000621,9.8e-05,0.0,0.0,0.0,0.0,0.0,0.003758,0.0,ENSG00000143297
ENSG00000143303,5.091789,4.316576,3.681761,4.931393,3.240819,4.986277,4.874292,4.209961,4.751266,4.78849,4.431099,4.360579,3.675659,5.284304,3.812831,3.902318,ENSG00000143303
ENSG00000143314,20.098293,14.818949,16.78995,16.461587,14.34057,14.896983,16.315091,15.888354,23.83261,24.0791,21.938232,16.327867,12.266313,19.257392,17.662211,16.826538,ENSG00000143314
ENSG00000143315,4.937319,4.476729,3.403879,4.547506,3.905891,2.7057,3.919363,4.471023,5.512824,4.057876,3.423616,3.416501,4.218252,6.178426,4.457591,3.463153,ENSG00000143315
ENSG00000143318,6.287429,3.673391,1.70251,3.321732,2.144367,0.321746,3.29364,0.0,2.672985,5.149188,3.878637,4.422951,2.505792,2.197768,4.891172,4.433449,ENSG00000143318
ENSG00000143319,5.907187,6.633202,6.311708,6.945421,6.714981,7.109238,6.425277,5.386793,6.062467,5.499784,6.552268,6.247416,6.580141,7.799987,5.632208,6.079525,ENSG00000143319
ENSG00000143320,23.375736,9.977953,11.823966,7.709237,39.2212,11.37065,4.031337,4.93084,11.515306,11.626281,111.778865,4.741738,10.333634,24.409856,11.907216,13.893843,ENSG00000143320
ENSG00000143321,114.083683,90.296428,80.257603,114.051321,78.637894,59.369239,112.350153,93.38002,108.737683,104.552403,78.960414,96.631714,67.708296,100.550397,93.391464,96.750558,ENSG00000143321
ENSG00000143322,3.710591,5.346149,3.738918,3.448967,4.679875,3.500443,3.35865,3.133012,3.293498,2.548572,2.110724,4.317008,4.383489,3.148951,3.344823,4.626649,ENSG00000143322
ENSG00000143324,71.896089,90.079376,71.055507,43.295555,114.178892,61.827712,48.411901,67.42393,49.287743,59.241114,35.26997,50.974884,101.693498,38.396257,90.815437,98.940657,ENSG00000143324
ENSG00000143333,9.857335,10.326246,4.939665,3.626923,5.198097,8.116367,8.635281,3.083375,13.874727,12.568087,10.367501,5.727844,5.683072,9.708469,9.436336,9.503809,ENSG00000143333
ENSG00000143337,9.288642,7.429543,6.355447,7.392308,7.495402,3.158265,8.339754,3.485772,7.561115,7.414885,10.127224,5.839438,6.851248,8.187728,8.086375,7.30888,ENSG00000143337
ENSG00000143340,0.0,0.012569,0.0,0.08072,0.0,0.348692,0.012177,0.154094,0.015553,0.0,0.016085,0.027364,0.01176,0.169761,0.0,0.0,ENSG00000143340
ENSG00000143341,0.119186,0.157952,0.157035,0.157186,0.211336,0.315424,0.128426,0.1109,0.211154,0.071827,0.479435,0.140121,0.143556,0.480031,0.089851,0.195278,ENSG00000143341
ENSG00000143344,16.734633,16.127884,8.480191,7.769243,19.608712,3.725873,12.399292,3.553008,12.09533,13.637414,18.217556,9.656203,11.579973,13.279213,14.901124,16.379354,ENSG00000143344
ENSG00000143353,3.600997,2.712649,2.438996,3.1916,2.921015,2.73595,2.54152,2.859442,3.911778,4.540924,5.205721,3.243178,2.576327,2.95407,3.739042,2.809382,ENSG00000143353
ENSG00000143355,6.12713,5.032464,1.671973,0.366651,4.189099,4.163829,1.308363,66.582336,5.10643,6.172844,8.24716,0.834761,7.155345,19.192059,4.90956,4.53415,ENSG00000143355
ENSG00000143363,13.317905,10.310797,20.567169,14.090916,15.035657,13.785331,13.011361,15.690528,10.654728,11.908482,15.403504,12.473475,19.187521,14.453073,12.045918,11.559128,ENSG00000143363
ENSG00000143365,0.0,0.005792,0.030137,0.015871,0.011961,0.033497,0.011224,0.0,0.014239,0.0,0.022238,0.00622,0.023583,0.005943,0.0,0.011734,ENSG00000143365
ENSG00000143367,2.87088,2.802742,3.741893,3.953085,3.155787,4.14088,4.211485,4.911635,2.046893,2.205516,2.744089,4.14262,3.325224,3.17897,3.00066,2.572889,ENSG00000143367
ENSG00000143368,24.509765,25.902483,21.330279,23.193817,24.550517,20.369287,23.866372,18.199877,19.30546,18.779255,15.452384,23.335185,21.394332,23.722146,20.293197,25.193695,ENSG00000143368
ENSG00000143369,1.613542,1.829652,2.617859,2.269905,3.254077,2.413037,1.931133,1.703857,1.419366,1.66481,1.923479,2.216241,1.95542,4.570613,2.299409,2.126377,ENSG00000143369
ENSG00000143373,6.818724,7.658375,4.385371,6.41449,5.608885,5.387972,6.729581,5.51025,6.770049,4.743006,4.211735,6.179747,5.036255,7.850339,5.398008,7.687777,ENSG00000143373
ENSG00000143374,5.213126,5.637051,4.831646,5.232416,4.273936,6.196303,5.442016,4.561477,5.598203,4.353686,3.966607,5.001534,4.604531,6.375326,4.474272,5.76075,ENSG00000143374
ENSG00000143375,0.406008,0.774452,0.224382,0.640033,0.272049,0.457352,0.408809,0.226748,0.352624,0.20578,0.18248,0.610751,0.282045,0.348238,0.431894,0.522133,ENSG00000143375
ENSG00000143376,7.468365,13.908166,11.958611,12.337254,12.758818,12.123639,14.37908,6.02805,7.566468,5.665118,6.072022,14.722914,13.065684,6.504553,7.991603,9.851676,ENSG00000143376
ENSG00000143379,9.718288,10.158715,10.938265,10.083939,10.20198,9.27644,9.470906,9.230729,8.751123,7.498088,7.044133,9.602468,9.395113,10.126149,8.193959,9.803867,ENSG00000143379
ENSG00000143382,0.022074,0.056947,0.020611,0.024637,0.170176,0.042215,0.01099,0.0,0.021103,0.015298,0.197501,0.02226,0.005343,0.029614,0.029104,0.040407,ENSG00000143382
ENSG00000143384,76.383888,66.657081,50.549115,61.204795,58.81329,41.93665,70.18234,56.159289,74.821919,81.689306,60.688346,60.663042,56.295283,73.231014,69.933087,68.702001,ENSG00000143384
ENSG00000143387,4.002494,3.785094,2.683126,1.426692,7.653768,1.843535,0.746323,1.050737,2.757996,4.994657,39.32996,0.838289,1.797689,12.195134,4.366408,3.89377,ENSG00000143387
ENSG00000143390,7.002553,7.128595,4.950183,6.571995,5.870289,4.49242,6.349959,3.469166,6.642612,6.567717,7.151638,6.651261,6.050614,6.805931,6.077696,7.545058,ENSG00000143390
ENSG00000143393,11.516337,12.09082,14.634111,11.542123,13.292503,14.277402,11.719237,9.059727,11.109983,11.048254,11.076064,11.502049,14.35281,11.05129,10.170805,11.4599,ENSG00000143393
ENSG00000143398,12.433681,12.020301,10.241882,10.184349,10.413722,7.198185,10.201564,8.770328,10.064219,11.295554,9.930261,10.198648,9.91098,9.469243,9.969961,11.197093,ENSG00000143398
ENSG00000143401,79.838393,65.120542,34.296993,85.293584,44.636323,16.971413,88.802456,53.353539,100.775407,85.473482,63.879132,66.354855,39.388897,69.396294,76.78582,59.651888,ENSG00000143401
ENSG00000143409,2.4039,3.856799,2.183491,3.501818,2.858142,3.298904,3.224327,2.736416,1.879892,1.963504,2.425716,3.723272,2.414784,3.006648,1.962491,3.15172,ENSG00000143409
ENSG00000143412,0.462472,1.502285,0.502277,0.757637,0.932308,2.782263,0.994718,1.725681,0.518924,0.358148,0.509806,0.990298,0.674264,0.986996,0.727701,1.026295,ENSG00000143412
ENSG00000143416,2.393837,2.45834,2.277094,2.403339,3.126641,0.959446,2.846498,0.959638,4.114578,3.961795,8.966279,2.559658,1.558156,4.62742,2.818372,1.836233,ENSG00000143416
ENSG00000143418,12.138654,11.789861,11.810148,14.720046,14.365893,11.495964,12.479252,14.450083,10.878879,11.246433,16.234555,12.231521,11.149519,17.727036,10.783283,11.582353,ENSG00000143418
ENSG00000143420,29.418383,27.591811,29.696475,28.658804,25.834359,31.930515,27.978783,39.931205,32.172819,35.311748,35.59593,27.899977,24.850212,29.270086,28.911758,25.789022,ENSG00000143420
ENSG00000143429,0.765293,0.78665,1.013109,0.92171,0.867695,1.13541,0.643684,0.812011,1.086199,0.786344,1.085981,1.083979,0.805672,0.821911,1.040112,0.993961,ENSG00000143429
ENSG00000143434,6.528032,9.977204,9.010786,10.771125,10.724594,19.10867,11.124217,11.657336,5.720956,5.613157,6.077296,14.485718,10.318135,8.498067,9.043499,9.249226,ENSG00000143434
ENSG00000143436,43.755107,29.525515,29.958006,35.30865,28.542202,25.931073,36.383049,39.285614,36.117484,44.8015,38.269638,33.262171,25.342277,38.007081,39.494054,34.532972,ENSG00000143436
ENSG00000143437,6.487116,7.59442,5.577913,7.661736,6.38005,4.502526,8.284549,5.638069,5.710289,5.127173,5.843659,7.153055,5.020488,7.874763,5.2815,6.947024,ENSG00000143437
ENSG00000143442,8.002237,16.708593,11.976839,14.455902,14.73944,14.413584,14.946507,9.526633,6.852324,4.464434,3.490996,16.562504,13.510557,7.482871,7.911037,13.162977,ENSG00000143442
ENSG00000143443,6.062998,5.620624,5.420804,4.790005,5.100867,5.231425,4.907613,5.496412,4.554217,5.038575,4.745364,4.315996,4.769438,5.367169,4.364447,5.871284,ENSG00000143443
ENSG00000143450,2.493836,2.034319,1.901804,2.166911,1.911953,2.228839,2.399838,2.771502,2.650849,2.95118,2.61235,2.081744,1.624571,2.505427,2.518847,2.200968,ENSG00000143450
ENSG00000143452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000143452
ENSG00000143457,7.616328,5.03336,5.022483,6.705419,4.595281,3.722997,5.928936,5.249185,8.671687,6.830729,7.274102,4.86889,5.662212,8.433122,5.44975,5.9639,ENSG00000143457
ENSG00000143458,0.404471,1.238841,0.328163,0.441453,0.507895,0.544319,0.513438,0.226389,0.418268,0.340133,0.269601,0.885939,0.285914,0.401233,0.366877,0.87656,ENSG00000143458
ENSG00000143466,0.289968,0.516255,0.315947,0.287497,0.521942,0.292586,0.254547,0.259271,0.30725,0.51464,0.763828,0.218776,0.292945,0.525061,0.359832,0.435673,ENSG00000143466
ENSG00000143469,2.941266,2.59934,1.994376,1.648056,2.242112,1.464618,2.050523,2.351651,2.841861,1.972726,1.92159,2.202844,3.549865,4.386453,2.332886,2.557102,ENSG00000143469
ENSG00000143473,0.207326,0.113624,0.703887,0.524339,0.439411,0.609433,0.494702,0.373014,0.135467,0.045722,0.101924,0.858631,1.100421,0.146,0.208962,0.177688,ENSG00000143473
ENSG00000143476,18.238922,15.618143,6.269067,14.996404,8.706569,1.994106,16.00753,6.367141,15.766658,11.841073,7.622809,12.444049,7.601998,12.796099,11.252025,14.105747,ENSG00000143476
ENSG00000143479,4.815737,3.603183,3.316258,2.949373,2.856938,2.896378,2.915539,4.939961,5.917327,4.157105,4.014334,2.370345,3.567836,5.614452,3.176656,3.668496,ENSG00000143479
ENSG00000143486,10.856778,7.298056,6.111693,7.589726,6.08931,2.944616,7.536066,4.618593,8.713176,12.729306,12.144665,5.259769,5.623544,9.504973,6.973042,7.72659,ENSG00000143486
ENSG00000143493,11.368484,10.128865,9.35098,9.762821,8.742704,7.818523,10.553192,6.417528,9.542654,10.20041,6.810611,8.859691,9.742718,8.613089,9.489289,9.597749,ENSG00000143493
ENSG00000143494,4.179273,7.669446,9.915841,6.049669,11.428369,13.24762,6.452793,6.689419,4.195434,4.868037,5.812013,9.442207,12.358214,3.962858,8.183737,7.147989,ENSG00000143494
ENSG00000143498,7.290909,5.413125,5.115047,7.010426,5.183335,3.913405,6.715088,5.782014,7.065795,7.515868,5.853142,6.029205,4.079679,6.479458,6.561542,5.246199,ENSG00000143498
ENSG00000143499,5.265859,4.205419,3.491981,3.728465,2.869422,3.239676,3.932767,2.885373,6.793721,6.835477,4.557675,3.331421,3.382222,5.759544,4.952626,3.70994,ENSG00000143499
ENSG00000143502,1.039272,1.833933,3.638816,1.76618,3.060692,4.681646,1.015145,1.312284,1.224161,1.062411,2.53146,2.632924,2.91683,0.795039,1.874353,1.946505,ENSG00000143502
ENSG00000143507,2.735516,2.703931,2.098905,3.110639,1.785143,0.643999,4.967177,0.668173,2.196927,2.027203,1.488089,2.645278,1.955268,1.562769,2.443491,2.643617,ENSG00000143507
ENSG00000143512,0.0,0.011102,0.013357,0.010186,0.011462,0.025681,0.0,0.0,0.013738,0.0,0.042238,0.0,0.0,0.046186,0.002302,0.0,ENSG00000143512
ENSG00000143514,16.480706,19.651198,15.675922,25.28499,15.081175,10.269132,23.1401,12.638262,12.452009,11.326084,9.106783,20.517502,16.269068,14.910903,14.581082,17.99554,ENSG00000143514
ENSG00000143515,2.899205,3.787353,3.269241,3.285768,3.42138,5.282625,2.721394,2.685584,2.822314,2.672373,4.439105,3.590959,2.964805,3.314624,2.571584,3.503799,ENSG00000143515
ENSG00000143520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005136,0.0,0.0,0.0,0.0,0.0,ENSG00000143520
ENSG00000143536,0.0,0.0,0.023132,0.0,0.0,0.0,0.0,0.0,0.0,0.025753,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000143536
ENSG00000143537,6.084842,4.737759,4.501734,4.016794,5.459702,4.44491,4.765211,2.644672,7.36116,7.503563,8.215841,4.10612,4.025902,8.619712,5.212182,5.476043,ENSG00000143537
ENSG00000143543,47.590663,34.829804,43.372169,41.150438,38.094121,34.013081,36.654535,29.723334,43.925032,54.172195,48.707678,33.13775,41.494102,41.062378,38.490551,36.180216,ENSG00000143543
ENSG00000143545,7.563204,6.55819,8.685673,8.922002,8.788285,6.402226,8.794388,7.93954,10.200108,10.572877,17.479263,6.830212,4.988598,12.84152,9.074404,6.708734,ENSG00000143545
ENSG00000143546,0.250401,0.326519,0.174864,0.364893,0.150057,0.377086,0.035202,0.121093,0.763141,0.486704,2.825724,0.118125,0.033997,0.490247,0.278726,0.036802,ENSG00000143546
ENSG00000143549,17.606948,15.062784,17.96518,16.061055,16.923996,14.021763,14.505755,22.020186,17.712509,20.158604,22.098832,15.20289,15.783051,19.072893,19.161893,15.317204,ENSG00000143549
ENSG00000143552,0.01688,0.008598,0.016873,0.005897,0.017151,0.0,0.0,0.0,0.021383,0.0,0.015704,0.0,0.013513,0.012849,0.026895,0.006933,ENSG00000143552
ENSG00000143553,21.448692,17.50836,20.776409,22.140796,18.148309,21.017868,20.572311,19.678957,21.610315,25.107967,21.073344,19.151031,19.901035,22.601811,20.768488,17.384861,ENSG00000143553
ENSG00000143554,1.525119,1.431527,2.38193,1.664743,1.714746,3.799449,1.861072,2.800531,1.378701,1.268634,2.194853,1.365358,2.041213,2.109555,1.083897,1.336423,ENSG00000143554
ENSG00000143556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ENSG00000143556
ENSG00000143569,21.482126,29.776496,25.131038,24.172546,27.442993,26.583759,26.948733,22.270851,19.815604,14.961977,13.351093,26.935563,24.70973,22.372709,19.451257,27.109717,ENSG00000143569
ENSG00000143570,22.535102,15.962068,15.046738,17.824802,13.43543,13.79005,17.11026,17.161988,22.312695,23.877943,23.927203,14.234057,12.582745,25.111154,16.932804,17.141801,ENSG00000143570
ENSG00000143575,27.363928,17.127824,22.933938,22.572148,18.278813,17.302702,20.891793,22.238891,21.480828,27.984782,26.167662,16.517216,18.844903,22.257693,21.93377,18.223823,ENSG00000143575
ENSG00000143578,5.300417,3.35521,2.196148,3.477356,2.004298,2.676371,3.248008,4.100932,4.422907,4.940492,4.108539,2.837628,2.067141,6.081039,3.038879,3.285893,ENSG00000143578
ENSG00000143590,13.435618,14.389992,11.958308,6.037764,16.538382,18.17842,7.232709,5.463842,15.21891,13.179411,16.679522,10.961903,14.292752,14.762476,13.758914,15.266314,ENSG00000143590
ENSG00000143595,0.031031,0.0,0.0,0.02906,0.0,0.0,0.015448,0.017793,0.019731,0.063497,0.0,0.0,0.0,0.033167,0.020386,0.0,ENSG00000143595
ENSG00000143603,1.597418,2.359891,1.122829,1.58299,3.273453,0.91795,2.893733,0.397322,0.474689,0.492614,0.64996,2.653694,2.550146,1.343649,1.740508,2.811557,ENSG00000143603
ENSG00000143612,64.869157,45.047993,59.273042,51.711679,49.698836,47.591245,48.693021,57.306281,54.467112,70.128993,61.382242,45.415033,51.83202,54.412313,57.857852,50.466733,ENSG00000143612
ENSG00000143614,8.173027,17.389693,12.204172,11.24023,16.141752,15.379085,13.040448,8.67684,7.315631,4.762073,3.930552,14.616156,13.126846,8.657571,8.176929,13.811918,ENSG00000143614
ENSG00000143621,228.816114,153.375745,174.961266,194.419487,142.711738,94.403417,170.880783,141.686104,199.700005,229.945094,173.860285,147.541301,157.913153,188.289321,176.115238,171.95586,ENSG00000143621
ENSG00000143622,15.221141,12.990148,11.291301,12.236363,11.089914,7.179609,12.496565,9.195872,14.573433,15.384388,14.436693,12.394841,11.894614,14.072012,12.979621,13.167544,ENSG00000143622
ENSG00000143624,5.251546,7.718569,6.283877,6.575413,6.06035,6.615669,6.33578,3.92547,4.15908,3.325123,3.313977,7.541793,5.979872,5.518707,4.442601,6.949589,ENSG00000143624
ENSG00000143627,0.536507,0.938565,2.270676,1.563559,1.224707,3.843164,1.014762,2.145568,0.567305,0.355297,0.830743,2.148324,1.459919,0.563414,0.85368,0.736308,ENSG00000143627
